playerID,yearID,salary,stint,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,W,L,G_right,GS,CG,SHO,SV,IPouts,H_right,ER,HR_right,BB_right,SO_right,BAOpp,ERA,IBB_right,WP,HBP_right,BK,BFP,GF,R_right,SH_right,SF_right,GIDP_right,GS_right,InnOuts,PO,A,E,DP,PB,WP_right,SB_right,CS_right,ZR,Training-Validation
alberma01,2011,875000,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,56,0,0,0,0,194,62,34,7,31,68,0.251,4.73,1,2,5,0,289,10,35,4,2,3,0,194,1,8,1,0,0,0,0,0,0,Training
saarlki01,2007,1200000,1,34,0,5,1,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,1,5,34,3,0,0,0,128,54,34,8,19,27,0.305,7.17,1,1,3,0,201,7,36,2,0,7,3,128,2,11,1,1,0,0,0,0,0,Training
delaceu01,2009,400000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,2,2,0,6,2,0.2,5.4,0,0,0,0,17,2,2,0,1,1,0,10,1,1,0,1,0,0,0,0,0,Training
guerral01,2015,6500000,1,106,0,219,25,51,9,1,11,36,1,0,7,57,0,2,0,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
fuentbr01,2007,3500000,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,64,0,0,0,20,184,46,21,6,23,56,0.206,3.08,0,2,7,0,255,38,26,1,1,3,0,184,0,6,1,0,0,0,0,0,0,Training
belivje01,2015,513600,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,6,4,1,1,2,0.429,13.5,0,0,0,0,15,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Training
brantmi02,2013,526900,1,151,0,556,66,158,26,3,10,73,17,4,40,67,1,4,3,8,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,144,3892,257,11,0,1,0,0,0,0,0,Training
gomezch02,2007,850000,3,92,0,222,21,66,12,1,1,21,1,2,10,26,1,0,6,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
romose01,2010,416500,1,68,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,68,0,0,0,0,186,46,15,6,14,70,0.204,2.18,2,0,4,0,247,13,16,2,2,3,0,186,1,5,0,0,0,0,0,0,0,Training
vanbejo01,2006,327000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
pestavi01,2015,1150000,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,35,15,7,3,8,13,0.306,5.4,2,1,1,0,60,3,9,0,2,0,0,35,0,0,1,0,0,0,0,0,0,Training
schumsk01,2006,329000,1,28,0,54,3,10,1,0,1,2,2,1,5,6,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
millesh01,2016,4350000,1,21,0,32,4,4,1,1,0,0,0,0,0,21,0,0,2,0,0,0,3,12,20,20,1,1,0,303,127,69,14,42,70,0.31,6.15,3,3,2,0,460,0,72,3,3,8,20,306,6,5,0,1,0,0,0,0,0,Validation
penaca01,2008,6000000,1,139,0,490,76,121,24,2,31,102,1,1,96,166,7,12,0,9,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
pintore01,2008,391500,1,67,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,5,67,0,0,0,0,194,52,32,9,39,56,0.226,4.45,2,8,4,0,284,11,33,6,5,7,0,194,2,9,2,0,0,0,0,0,0,Training
abreubo01,2011,9000000,1,142,0,502,54,127,30,1,8,60,21,5,78,113,5,1,1,3,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
francma02,2016,517500,1,152,0,581,67,148,23,1,25,88,1,1,40,106,7,5,0,4,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation
kazmisc01,2016,14985384,1,27,0,43,3,5,0,0,0,2,0,0,1,24,0,0,6,0,1,0,10,6,26,26,0,0,0,409,133,69,21,52,134,0.253,4.56,3,5,7,0,590,0,71,2,3,6,,,,,,,,,,,,Validation
devrico01,2013,500000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,45,22,18,6,9,12,0.333,10.8,0,0,0,0,76,0,18,0,1,0,2,45,1,2,0,0,0,0,0,0,0,Training
catalfr01,2008,4000000,1,88,0,248,28,68,23,1,2,21,1,1,20,29,0,6,3,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
encared01,2014,9000000,1,128,0,477,75,128,27,2,34,98,2,0,62,82,6,2,0,1,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
crosbbo01,2010,1000000,3,70,0,168,9,37,10,0,1,13,0,3,17,38,2,1,2,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
kershcl01,2012,7750000,1,34,0,58,2,12,1,0,0,2,0,0,2,19,0,0,14,1,2,0,14,9,33,33,2,2,0,683,170,64,16,63,229,0.21,2.53,5,6,5,2,901,0,70,18,4,17,,,,,,,,,,,,Training
clippty01,2013,4000000,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,72,0,0,0,0,213,37,19,9,24,73,0.152,2.41,1,2,4,0,275,6,19,2,1,2,0,213,3,5,0,2,0,0,0,0,0,Training
bournmi01,2012,6845000,1,155,0,624,96,171,26,10,9,57,42,13,70,155,1,3,2,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
layneto01,2013,491300,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,26,10,2,1,5,6,0.323,2.08,0,1,2,0,39,2,4,1,0,3,0,26,0,1,0,0,0,0,0,0,0,Training
willire03,2010,625000,1,97,0,159,23,41,7,0,0,8,2,4,19,26,0,1,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
padilvi01,2010,5025000,1,16,0,26,5,4,1,0,0,2,0,0,2,12,0,1,6,0,0,0,6,5,16,16,1,1,0,285,79,43,14,24,84,0.226,4.07,4,0,7,1,389,0,46,5,3,6,16,285,8,10,1,1,0,0,0,0,0,Training
hughedu01,2011,429000,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,38,19,14,4,8,11,0.365,9.95,2,0,1,0,62,6,14,0,1,2,0,38,1,1,0,0,0,0,0,0,0,Training
gibsoky01,2016,587500,1,25,0,7,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6,11,25,25,1,0,0,442,175,83,20,55,104,0.298,5.07,3,9,4,0,653,0,89,3,4,21,25,442,12,27,0,1,0,0,0,0,0,Validation
cletoma01,2014,501000,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,88,24,15,3,23,32,0.214,4.6,2,4,3,0,138,9,18,0,0,3,0,88,1,4,0,0,0,0,0,0,0,Training
diamosc01,2013,530000,1,24,0,7,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,13,24,24,0,0,0,393,163,79,21,36,52,0.306,5.43,4,5,1,0,576,0,88,1,5,15,24,393,7,16,2,0,0,0,0,0,0,Training
boyerbl01,2010,725000,1,54,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,54,0,0,0,0,171,59,27,3,29,29,0.273,4.26,1,2,1,0,251,11,32,3,2,12,0,171,4,13,1,1,0,0,0,0,0,Training
sanchga01,2010,401000,1,151,0,572,72,156,37,3,19,85,5,0,57,101,2,5,3,6,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
sanchan01,2012,8000000,3,31,0,30,1,3,0,1,0,0,0,0,1,18,0,0,4,0,0,0,9,13,31,31,1,1,0,587,200,84,20,48,167,0.534,7.68,3,7,5,1,820,0,95,5,7,14,31,587,16,26,2,4,0,0,0,0,0,Training
calhoko01,2014,506000,1,127,0,493,90,134,31,3,17,58,5,3,38,104,0,2,2,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
moralfr01,2008,391000,1,5,0,10,1,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,2,5,5,0,0,0,76,28,18,2,17,9,0.286,6.39,2,1,1,3,120,0,18,2,2,2,5,76,1,4,0,0,0,0,0,0,0,Training
narvech01,2013,840000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,1,0,0,1,0,0.143,0.0,0,1,0,0,8,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Training
warread01,2015,572600,1,43,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,7,43,17,0,0,1,394,114,48,10,39,104,0.236,3.29,1,7,7,0,534,5,51,2,2,14,17,394,6,14,1,1,0,0,0,0,0,Training
cantujo01,2006,355800,1,107,0,413,40,103,18,2,14,62,1,1,26,91,2,3,0,6,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
quentca01,2010,3200000,1,131,0,453,73,110,25,2,26,87,2,2,50,83,3,20,0,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
cuddymi01,2007,3575000,1,144,0,547,87,151,28,5,16,81,5,0,64,107,1,7,0,5,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,144,3790,286,23,4,6,0,0,0,0,0,Training
hynesco01,2015,510800,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,8,2,0,2,4,0.5,6.0,1,0,0,0,18,1,2,0,0,1,0,9,0,0,0,0,0,0,0,0,0,Training
delarjo01,2010,5600000,1,20,0,41,3,7,2,0,0,4,0,0,0,15,0,0,3,0,1,0,8,7,20,20,0,0,0,365,105,57,15,55,113,0.235,4.22,4,9,5,1,512,0,62,3,3,21,20,365,7,15,0,2,0,0,0,0,0,Training
durbich01,2012,900000,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,76,0,0,0,1,183,52,21,9,28,49,0.231,3.1,3,1,0,0,257,19,25,2,2,4,0,183,1,8,1,0,0,0,0,0,0,Training
gonzagi01,2010,405000,1,33,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,9,33,33,1,0,0,602,171,72,15,92,171,0.229,3.23,1,4,4,1,851,0,75,5,2,18,33,602,7,33,1,0,0,0,0,0,0,Training
bloomwi01,2006,650000,1,102,0,251,36,62,6,2,1,15,16,3,24,40,0,4,2,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
sizemgr01,2011,7666666,1,71,0,268,34,60,21,1,10,32,0,2,18,85,1,6,0,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
sizemgr01,2009,4766666,1,106,0,436,73,108,20,6,18,64,13,8,60,92,1,4,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
bloomwi01,2012,1900000,1,80,0,324,47,98,21,5,0,23,7,10,12,55,0,0,0,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
gaudich01,2010,700000,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,42,0,0,0,0,196,73,41,16,25,53,0.614,13.33,0,3,8,0,295,23,45,4,2,5,0,196,2,6,1,0,0,0,0,0,0,Training
pierrju01,2007,7500000,1,162,0,668,96,196,24,8,0,41,64,15,33,37,0,6,20,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,160,4250,366,4,5,0,0,0,0,0,0,Training
jepseke01,2012,501000,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,49,0,0,0,2,134,39,15,3,12,38,0.244,3.02,1,1,2,0,178,11,17,3,1,6,0,134,2,3,1,0,0,0,0,0,0,Training
fifest01,2013,492500,1,12,0,17,0,1,0,0,0,0,0,0,1,12,0,0,0,0,0,0,4,4,12,10,0,0,0,175,69,25,7,20,45,0.304,3.86,2,6,5,0,258,0,29,4,2,5,10,175,1,4,0,0,0,0,0,0,0,Training
felizmi01,2016,508200,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,47,0,0,0,0,195,55,32,10,22,95,0.224,4.43,0,6,0,0,270,17,33,0,2,1,0,195,1,4,0,0,0,0,0,0,0,Validation
hayhudi01,2010,405000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
taylomi02,2016,524000,1,76,0,221,28,51,11,0,7,16,14,3,14,77,0,1,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation
rodnefe01,2008,1700000,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,0,0,0,13,121,34,22,3,30,49,0.224,4.91,5,3,3,0,188,25,22,1,2,1,0,121,4,2,0,0,0,0,0,0,0,Training
billich01,2012,9000000,1,25,0,42,1,8,1,0,0,2,0,0,0,18,0,0,5,1,0,0,10,9,25,25,0,0,0,449,148,59,11,45,128,0.257,3.55,2,5,5,0,634,0,66,6,3,8,25,449,9,29,1,2,0,0,0,0,0,Training
redditi01,2009,2250000,1,30,0,29,0,2,0,0,0,0,0,0,0,9,0,0,3,0,0,0,3,6,30,17,0,0,0,360,122,68,18,50,76,0.263,5.1,5,4,2,0,525,2,72,3,6,12,17,360,7,13,0,2,0,0,0,0,0,Training
collmjo01,2015,1400000,1,44,0,27,2,5,0,0,0,1,0,0,3,9,0,0,2,0,1,0,4,6,44,12,1,1,1,363,129,51,18,24,63,0.277,3.79,2,1,1,0,499,19,53,2,6,8,12,363,17,14,0,0,0,0,0,0,0,Training
morgany01,2010,426500,1,136,0,509,60,129,17,7,0,24,34,17,40,88,1,10,15,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
byrdma01,2011,5500000,1,119,0,446,51,123,22,2,9,35,3,2,25,78,2,8,1,2,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
augenbr01,2011,414000,1,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,17,11,6,1,3,6,0.407,9.53,3,1,1,0,31,1,7,0,0,0,0,17,0,1,0,0,0,0,0,0,0,Training
joycema01,2014,3700000,1,140,0,418,51,106,23,2,9,52,2,5,62,111,4,4,0,9,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
hunteto02,2015,4650000,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,58,0,0,0,1,181,61,28,7,14,47,0.5529999999999999,9.370000000000001,2,2,1,0,249,17,29,1,3,5,0,181,9,7,0,1,0,0,0,0,0,Training
markani01,2016,11000000,1,158,0,599,67,161,38,0,13,89,0,2,71,101,9,5,0,9,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation
blackni01,2011,3000000,1,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,26,26,1,0,0,445,183,74,19,54,76,0.305,4.49,5,5,4,0,670,0,91,7,5,14,26,445,10,30,2,2,0,0,0,0,0,Training
adriaeh01,2016,512500,1,40,0,63,3,16,2,0,2,7,0,1,2,13,0,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation
alberha01,2016,511500,1,35,0,56,2,8,1,0,0,5,1,0,0,17,0,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation
drewjd01,2011,14000000,1,81,0,248,23,55,6,1,4,22,0,1,33,58,4,2,0,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
jonesch06,2012,14000000,1,112,0,387,58,111,23,0,14,62,1,0,57,51,6,1,0,3,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
pauliro01,2009,440000,1,80,0,239,24,65,10,1,8,27,1,0,25,48,2,0,1,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
donnebr01,2006,950000,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,62,0,0,0,0,192,58,28,8,28,53,0.24,3.94,3,6,4,0,278,17,32,2,2,6,0,192,3,3,1,0,0,0,0,0,0,Training
floydga01,2008,400000,1,33,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,17,8,33,33,1,0,0,619,190,88,30,70,145,0.241,3.84,6,9,9,0,878,0,107,7,5,17,33,619,18,23,2,3,0,0,0,0,0,Training
johnsro07,2011,421700,1,67,0,179,9,34,6,1,3,16,3,0,14,58,1,3,2,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
teagata01,2012,489500,1,22,0,57,4,9,3,0,2,9,0,0,5,23,0,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
canoro01,2012,14000000,1,161,0,627,105,196,48,1,33,94,3,2,61,96,10,7,0,2,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
robinsh01,2013,498000,1,99,0,144,22,36,2,1,2,16,5,1,23,17,0,0,0,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
barajro01,2009,2500000,1,125,0,429,43,97,19,0,19,71,1,0,20,76,2,1,3,7,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
farnsky01,2010,4500000,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,60,0,0,0,0,194,55,24,4,19,61,0.44799999999999995,7.82,1,3,4,0,267,15,25,3,2,2,0,194,6,6,2,0,0,0,0,0,0,Training
bauertr01,2014,1183333,1,26,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,8,26,26,0,0,0,459,151,71,16,60,143,0.259,4.18,4,6,11,0,663,0,76,1,8,7,26,459,9,12,1,4,0,0,0,0,0,Training
janseke01,2016,10650000,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,71,0,0,0,47,206,35,14,4,11,104,0.15,1.83,2,1,2,0,251,63,14,3,1,1,,,,,,,,,,,,Validation
betanyu01,2011,4300000,1,152,0,556,51,140,27,3,13,68,4,4,16,63,3,2,0,10,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
chenbr01,2006,3800000,1,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,12,0,0,0,296,137,76,28,35,70,0.334,6.93,3,1,0,0,453,16,81,3,5,6,12,296,6,12,0,0,0,0,0,0,0,Training
peavyja01,2007,4750000,1,37,0,73,8,17,4,1,0,7,0,0,2,14,0,0,8,1,1,0,19,6,34,34,0,0,0,670,169,63,13,68,240,0.208,2.54,5,4,6,0,898,0,67,5,7,16,,,,,,,,,,,,Training
pennybr01,2010,7500000,1,9,0,19,1,3,0,0,1,4,0,0,0,6,0,0,1,0,1,0,3,4,9,9,0,0,0,167,63,20,4,9,35,0.293,3.23,1,1,3,0,232,0,25,2,3,9,9,167,2,9,0,0,0,0,0,0,0,Training
cedenro02,2006,336000,1,151,0,534,51,131,18,7,6,41,8,8,17,109,4,3,15,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
nunezed02,2013,533300,1,90,0,304,38,79,17,4,3,28,10,3,20,51,1,3,4,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
pattejo02,2006,450000,1,8,0,8,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,2,8,8,0,0,0,122,36,20,4,9,42,0.237,4.43,1,0,3,0,170,0,21,2,4,1,8,122,1,4,0,0,0,0,0,0,0,Training
borkoda01,2007,575000,1,64,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,64,0,0,0,1,215,76,41,8,34,63,0.273,5.15,9,3,4,0,325,18,46,3,6,4,0,215,6,18,1,3,0,0,0,0,0,Training
everead01,2008,2800000,1,48,0,127,19,27,6,1,2,20,0,0,12,15,1,1,6,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
martiru01,2007,387500,1,151,0,540,87,158,32,3,19,87,21,9,67,89,1,7,0,6,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
murphda08,2009,401000,1,155,0,508,60,135,38,4,12,63,4,2,38,69,4,0,4,6,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
burneaj01,2006,2200000,1,21,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,8,21,21,2,1,0,407,138,60,14,39,118,0.264,3.98,3,6,8,1,577,0,67,4,3,15,21,407,6,16,1,2,0,0,0,0,0,Training
putkolu01,2014,510000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,6,8,2,2,1,0.4,27.0,0,0,1,0,18,0,8,0,0,0,0,8,1,0,0,0,0,0,0,0,0,Training
ramirel02,2011,414000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
rasmuco01,2009,400000,1,147,0,474,72,119,22,2,16,52,3,1,36,95,3,3,5,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
hillsh01,2009,500000,1,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,3,0,0,0,36,15,7,1,3,7,0.306,5.25,0,0,1,0,56,0,7,2,1,1,3,36,0,1,0,0,0,0,0,0,0,Training
sippto01,2010,407300,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,70,0,0,0,1,189,48,29,12,39,69,0.218,4.14,3,4,2,0,266,16,30,3,2,7,0,189,1,10,0,0,0,0,0,0,0,Training
madsory01,2011,4833333,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,62,0,0,0,32,182,54,16,2,16,62,0.243,2.37,8,0,1,0,246,46,16,6,1,6,0,182,1,5,1,0,0,0,0,0,0,Training
mastnto01,2007,381500,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,51,0,0,0,0,173,63,30,6,32,52,0.283,4.68,9,5,2,0,262,18,30,3,2,5,0,173,2,11,1,1,0,0,0,0,0,Training
fuldsa01,2011,418300,1,105,0,308,41,74,18,5,3,27,20,8,32,49,0,1,4,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
cookry01,2014,505000,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,54,0,0,0,1,150,32,19,3,22,50,0.184,3.42,1,3,2,0,202,15,19,2,2,4,0,150,3,8,0,1,0,0,0,0,0,Training
valbulu01,2015,4200000,1,132,0,434,62,97,18,0,25,56,1,0,50,106,1,6,0,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
masseni01,2012,2400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
volqued01,2015,7500000,1,34,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,9,34,33,1,0,0,601,190,79,16,72,155,0.251,3.55,1,3,8,0,850,0,89,5,7,20,33,601,7,13,2,0,0,0,0,0,0,Training
schnebr01,2008,4900000,1,110,0,335,30,86,10,0,9,38,0,0,42,53,9,1,4,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
dickech01,2010,415000,3,45,0,97,11,20,2,2,0,5,4,0,6,34,0,0,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
keppije01,2007,382500,1,67,0,241,39,80,16,2,5,32,2,1,24,12,0,4,6,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
winnra01,2007,4750000,1,155,0,593,73,178,42,1,14,65,15,3,44,85,3,7,4,5,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
ogandal01,2013,506000,1,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,4,23,18,0,0,0,313,87,36,11,41,72,0.231,3.11,1,6,5,1,428,0,38,2,3,11,18,313,9,12,0,1,0,0,0,0,0,Training
sanchfr01,2010,6000000,1,111,0,431,55,126,22,1,7,47,3,1,32,68,1,3,8,5,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
kinslia01,2015,16000000,1,154,0,624,94,185,35,7,11,73,10,6,43,80,0,3,0,5,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
pierrju01,2013,1600000,1,113,0,308,36,76,11,2,1,8,23,6,13,27,0,3,6,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
byrdma01,2014,8000000,1,154,0,591,71,156,28,2,25,85,3,2,35,185,7,8,0,3,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
walkety01,2010,650000,1,24,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24,0,0,0,0,106,35,14,5,8,30,0.265,3.57,2,1,0,0,145,6,16,3,2,3,0,106,2,6,1,0,0,0,0,0,0,Training
byrdati01,2012,1000000,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,56,0,0,0,0,92,18,15,2,18,34,0.18,4.4,5,0,1,0,125,4,16,4,2,2,0,92,1,5,0,1,0,0,0,0,0,Training
pauljo01,2006,475000,1,58,0,146,15,38,9,0,1,8,1,2,14,39,0,1,3,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
penaca01,2010,10125000,1,144,0,484,64,95,18,0,28,84,5,1,87,158,4,7,0,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
hoovejj01,2013,492500,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,69,0,0,0,3,198,47,21,6,26,67,0.2,2.86,6,1,2,0,269,23,21,3,3,3,0,198,7,4,1,1,0,0,0,0,0,Training
bayja01,2008,6000000,3,155,0,577,111,165,35,4,31,101,10,0,81,137,4,4,0,8,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
curtico01,2011,420400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
descada01,2011,414000,1,148,0,326,35,86,20,3,1,28,2,2,33,65,9,3,10,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,81,2537,92,194,8,33,0,0,0,0,0,Training
